Customer ID,Full Name,Country,Country Code,City,Gender,Ethnicity,Business Unit,Product Category,Product,Purchage Amount,Price,Qty,Discount,Total Price,GST Rate,Shipment mode
US537,Jaxson Santiago,United States,US,Phoenix,Male,Latino,B2C,Home Appliance,Air Purifier,9153,33900,1,7%,31527,18%,Air
US538,Lincoln Ramos,United States,US,Austin,Male,Latino,B2C,Home Appliance,Oven,5950,17500,3,1%,51975,18%,Air
US539,Dylan Campbell,United States,US,Phoenix,Male,Caucasian,B2C,Home Appliance,waching machine,6552,23400,2,10%,42120,28%,Air
US540,Olivia Gray,United States,US,Columbus,Female,Black,B2C,Home Appliance,Air Purifier,9690,25500,2,1%,50490,18%,Air
CH186,Emery Doan,China,CH,Shanghai,Female,Asian,B2C,Home Appliance,Air Purifier,10447,33700,1,14%,28982,18%,Air
BR115,Caroline Perez,Brazil,BR,Sao Paulo,Female,Latino,B2C,Office Equipment,Telephone,429,1300,2,14%,2236,18%,Air
US541,Genesis Woods,United States,US,Columbus,Female,Black,B2C,Home Appliance,Fridge,9042,27400,1,14%,23564,18%,Air
CH187,Ruby Sun,China,CH,Shanghai,Female,Asian,B2C,Home Appliance,waching machine,10080,36000,2,14%,61920,28%,Air
US542,Nevaeh James,United States,US,Austin,Female,Caucasian,B2B,Home Appliance,Fridge,4968,20700,35,38%,449190,18%,Air
US543,Parker Sandoval,United States,US,Miami,Male,Latino,B2C,Home Appliance,Fridge,11656,37600,1,4%,36096,18%,Air
US544,Austin Rojas,United States,US,Austin,Male,Latino,B2B,Home Appliance,Air Purifier,4590,17000,50,48%,442000,18%,Air
BR116,Vivian Espinoza,Brazil,BR,Rio de Janerio,Female,Latino,B2C,Home Appliance,Oven,4524,15600,1,6%,14664,18%,Air
CH188,Cooper Gupta,China,CH,Chongqing,Male,Asian,B2B,Home Appliance,Dishwasher,11470,31000,47,48%,757640,18%,Raod
US545,Axel Santos,United States,US,Phoenix,Male,Latino,B2B,Office Equipment,Coffee Vender Machin,21924,78300,10,44%,438480,18%,Air
US546,Samuel Song,United States,US,Columbus,Male,Asian,B2C,Home Appliance,Oven,1980,6600,1,10%,5940,18%,Air
BR117,Aiden Silva,Brazil,BR,Manaus,Male,Latino,B2C,Home Appliance,Dishwasher,10206,48600,1,12%,42768,18%,Air
US547,Eliana Allen,United States,US,Phoenix,Female,Caucasian,B2C,Office Equipment,Coffee Vender Machin,31858,93700,2,15%,159290,18%,Air
US548,Grayson James,United States,US,Seattle,Male,Caucasian,B2C,Office Equipment,Laptop,15570,51900,3,14%,133902,18%,Air
CH189,Hailey Yee,China,CH,Chongqing,Female,Asian,B2C,Office Equipment,Printer,15312,46400,2,7%,86304,18%,Air
BR118,Ian Vargas,Brazil,BR,Rio de Janerio,Male,Latino,B2C,Office Equipment,Telephone,418,1100,1,0%,1100,18%,Air
CH190,John Trinh,China,CH,Shanghai,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,16128,76800,1,11%,68352,18%,Air
CH191,Sofia Trinh,China,CH,Chongqing,Female,Asian,B2B,Home Appliance,Dishwasher,12915,36900,10,32%,250920,18%,Raod
US549,Santiago F Moua,United States,US,Chicago,Male,Asian,B2B,Office Equipment,Printer,10374,27300,17,39%,283101,18%,Air
US550,Layla Collins,United States,US,Austin,Female,Caucasian,B2B,Home Appliance,Vacuum Cleaner,1377,5100,12,45%,33660,18%,Air
US551,Jaxon Powell,United States,US,Austin,Male,Caucasian,B2C,Office Equipment,Desktop,12247,33100,2,9%,60242,18%,Air
US552,Naomi Washington,United States,US,Austin,Female,Caucasian,B2C,Office Equipment,Telephone,264,1200,3,10%,3240,18%,Air
US553,Ryan Holmes,United States,US,Columbus,Male,Caucasian,B2C,Office Equipment,Oven,7092,19700,1,7%,18321,18%,Air
US554,Bella Holmes,United States,US,Miami,Female,Caucasian,B2B,Home Appliance,Vacuum Cleaner,899,3100,47,48%,75764,18%,Air
BR119,Hailey Sanchez,Brazil,BR,Manaus,Female,Latino,B2C,Office Equipment,Desktop,3224,12400,1,0%,12400,18%,Air
CH192,Sofia Yoon,China,CH,Shanghai,Female,Asian,B2C,Home Appliance,Fridge,18810,49500,2,12%,87120,18%,Air
CH193,Eli Rahman,China,CH,Chengdu,Male,Asian,B2C,Office Equipment,Mircowave,3751,12100,2,8%,22264,18%,Air
US555,Christopher Howard,United States,US,Seattle,Male,Caucasian,B2C,Home Appliance,Oven,2560,12800,2,10%,23040,18%,Air
CH194,Alice Mehta,China,CH,Beijing,Female,Asian,B2C,Home Appliance,TV,21960,109800,2,7%,204228,18%,Air
US556,Cooper Yoon,United States,US,Austin,Male,Asian,B2B,Home Appliance,Mircowave,1232,5600,12,31%,46368,18%,Air
US557,John Delgado,United States,US,Austin,Male,Latino,B2B,Office Equipment,Telephone,682,2200,23,48%,26312,18%,Air
US558,Jaxson Liang,United States,US,Phoenix,Male,Asian,B2B,Office Equipment,Mircowave,4170,13900,32,50%,222400,18%,Air
BR120,Caroline Santos,Brazil,BR,Sao Paulo,Female,Latino,B2C,Home Appliance,TV,30186,116100,1,13%,101007,18%,Air
US559,Lily Henderson,United States,US,Phoenix,Female,Caucasian,B2C,Office Equipment,Printer,5214,23700,2,4%,45504,18%,Air
US560,Hannah Martinez,United States,US,Miami,Female,Latino,B2C,Home Appliance,Mircowave,1560,5200,2,8%,9568,18%,Air
US561,William Phillips,United States,US,Austin,Male,Black,B2C,Office Equipment,Desktop,6540,21800,1,13%,18966,18%,Air
CH195,Eliza Zheng,China,CH,Chongqing,Female,Asian,B2C,Home Appliance,Air Purifier,6944,21700,1,4%,20832,18%,Air
CH196,John Dang,China,CH,Chongqing,Male,Asian,B2B,Home Appliance,Oven,4738,20600,36,38%,459792,18%,Raod
CH197,Joshua Yang,China,CH,Shanghai,Male,Asian,B2C,Home Appliance,Mircowave,3800,9500,1,3%,9215,18%,Air
US562,Hazel Young,United States,US,Austin,Female,Black,B2B,Office Equipment,Laptop,20007,51300,16,30%,574560,18%,Air
CH198,Thomas Jung,China,CH,Shanghai,Male,Asian,B2C,Office Equipment,Laptop,9269,29900,2,4%,57408,18%,Air
BR121,Xavier Perez,Brazil,BR,Rio de Janerio,Male,Latino,B2C,Office Equipment,Desktop,9760,24400,3,6%,68808,18%,Air
US563,Elijah Coleman,United States,US,Miami,Male,Caucasian,B2C,Home Appliance,waching machine,7800,30000,2,15%,51000,28%,Air
BR122,Clara Sanchez,Brazil,BR,Rio de Janerio,Female,Latino,B2B,Office Equipment,Printer,4460,22300,11,44%,137368,18%,Air
US564,Isaac Stewart,United States,US,Miami,Male,Caucasian,B2C,Home Appliance,Mircowave,1518,6600,3,0%,19800,18%,Air
BR123,Claire Romero,Brazil,BR,Manaus,Female,Latino,B2C,Home Appliance,Oven,4900,17500,2,0%,35000,18%,Air
US565,Andrew Coleman,United States,US,Miami,Male,Caucasian,B2C,Office Equipment,Laptop,11853,43900,1,5%,41705,18%,Air
BR124,Riley Rojas,Brazil,BR,Rio de Janerio,Female,Latino,B2C,Home Appliance,Oven,2889,10700,3,2%,31458,18%,Air
US566,Landon Thao,United States,US,Phoenix,Male,Asian,B2C,Home Appliance,TV,23679,87700,3,11%,234159,18%,Air
US567,Hadley Ford,United States,US,Chicago,Female,Caucasian,B2C,Home Appliance,Dishwasher,10605,50500,1,1%,49995,18%,Air
US568,Austin Brown,United States,US,Phoenix,Male,Caucasian,B2C,Home Appliance,Air Purifier,11910,39700,1,13%,34539,18%,Air
CH199,Christian Fong,China,CH,Beijing,Male,Asian,B2C,Home Appliance,Dishwasher,15246,46200,3,14%,119196,18%,Air
BR125,Hazel Alvarez,Brazil,BR,Sao Paulo,Female,Latino,B2C,Office Equipment,Mircowave,4224,12800,2,4%,24576,18%,Air
US569,Isabella Bailey,United States,US,Phoenix,Female,Caucasian,B2B,Office Equipment,Mircowave,1092,5200,19,47%,52364,18%,Air
CH200,Lincoln Huynh,China,CH,Chongqing,Male,Asian,B2C,Home Appliance,Fridge,3510,13000,2,5%,24700,18%,Air
US570,Hadley Yee,United States,US,Seattle,Female,Asian,B2C,Office Equipment,Oven,7067,19100,2,1%,37818,18%,Air
US571,Julia Doan,United States,US,Columbus,Female,Asian,B2B,Home Appliance,Air Purifier,8624,39200,44,35%,1121120,18%,Air
US572,Dylan Ali,United States,US,Phoenix,Male,Asian,B2C,Home Appliance,TV,59200,185000,3,6%,521700,18%,Air
US573,Eloise Trinh,United States,US,Miami,Female,Asian,B2C,Home Appliance,Dishwasher,12840,32100,2,11%,57138,18%,Air
CH201,Dylan Kumar,China,CH,Chongqing,Male,Asian,B2C,Home Appliance,AC,33592,129200,2,13%,224808,28%,Air
US574,Emily Gupta,United States,US,Miami,Female,Asian,B2B,Office Equipment,Oven,5845,16700,47,38%,486638,18%,Air
US575,Silas Rivera,United States,US,Chicago,Male,Latino,B2C,Office Equipment,Mircowave,5640,14100,3,5%,40185,18%,Air
US576,Jackson Jordan,United States,US,Phoenix,Male,Black,B2B,Office Equipment,Mircowave,2573,8300,29,33%,161269,18%,Air
US577,Isaac Joseph,United States,US,Seattle,Male,Caucasian,B2C,Office Equipment,Desktop,7296,19200,1,9%,17472,18%,Air
CH202,Hailey Lai,China,CH,Beijing,Female,Asian,B2C,Home Appliance,waching machine,7616,22400,2,1%,44352,28%,Air
US578,Leilani Thao,United States,US,Seattle,Female,Asian,B2C,Home Appliance,TV,38255,109300,2,15%,185810,18%,Air
US579,Madeline Watson,United States,US,Miami,Female,Black,B2C,Home Appliance,TV,29075,116300,2,1%,230274,18%,Air
US580,Silas Huang,United States,US,Miami,Male,Asian,B2B,Home Appliance,Mircowave,3654,12600,42,39%,322812,18%,Air
US581,Peyton Walker,United States,US,Miami,Female,Caucasian,B2B,Office Equipment,Printer,6804,32400,22,48%,370656,18%,Air
US582,Jeremiah Hernandez,United States,US,Columbus,Male,Latino,B2C,Home Appliance,Mircowave,2744,9800,2,14%,16856,18%,Air
US583,Jace Washington,United States,US,Phoenix,Male,Caucasian,B2C,Home Appliance,Vacuum Cleaner,1360,4000,1,10%,3600,18%,Air
US584,Landon Kim,United States,US,Phoenix,Male,Asian,B2C,Home Appliance,Fridge,8760,36500,3,6%,102930,18%,Air
US585,Peyton Vasquez,United States,US,Phoenix,Female,Latino,B2C,Office Equipment,Printer,16672,52100,1,7%,48453,18%,Air
US586,Charlotte Baker,United States,US,Austin,Female,Caucasian,B2C,Home Appliance,Mircowave,1225,4900,3,10%,13230,18%,Air
BR126,Elena Mendoza,Brazil,BR,Sao Paulo,Female,Latino,B2C,Home Appliance,TV,43962,129300,1,10%,116370,18%,Air
US587,Nova Lin,United States,US,Columbus,Female,Asian,B2C,Home Appliance,Oven,3068,11800,1,1%,11682,18%,Air
CH203,Ivy Desai,China,CH,Shanghai,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,1652,5900,1,15%,5015,18%,Air
BR127,Josephine Acosta,Brazil,BR,Manaus,Female,Latino,B2C,Office Equipment,Telephone,1189,4100,1,8%,3772,18%,Air
BR128,Nora Nunez,Brazil,BR,Sao Paulo,Female,Latino,B2C,Home Appliance,waching machine,15314,58900,2,11%,104842,28%,Air
US588,Caleb Xiong,United States,US,Chicago,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,1085,3500,3,0%,10500,18%,Air
US589,Henry Green,United States,US,Phoenix,Male,Caucasian,B2C,Office Equipment,Desktop,9230,35500,1,4%,34080,18%,Air
US590,Madelyn Chan,United States,US,Phoenix,Female,Asian,B2C,Home Appliance,Dishwasher,6825,27300,1,15%,23205,18%,Air
US591,Angel Delgado,United States,US,Seattle,Male,Latino,B2B,Home Appliance,waching machine,20254,77900,19,42%,858458,28%,Air
BR129,Mia Herrera,Brazil,BR,Manaus,Female,Latino,B2C,Home Appliance,waching machine,17955,51300,1,15%,43605,28%,Air
US592,Peyton Harris,United States,US,Miami,Female,Caucasian,B2C,Office Equipment,Mircowave,4125,12500,3,3%,36375,18%,Air
BR130,David Herrera,Brazil,BR,Rio de Janerio,Male,Latino,B2B,Home Appliance,TV,41120,102800,18,49%,943704,18%,Air
BR131,Avery Dominguez,Brazil,BR,Rio de Janerio,Female,Latino,B2B,Office Equipment,Telephone,775,2500,10,45%,13750,18%,Air
US593,Grace Carter,United States,US,Austin,Female,Black,B2C,Office Equipment,Telephone,750,2500,2,6%,4700,18%,Air
US594,Parker Allen,United States,US,Miami,Male,Caucasian,B2C,Office Equipment,Telephone,324,1200,2,10%,2160,18%,Air
CH204,Sadie Lee,China,CH,Chengdu,Female,Asian,B2C,Office Equipment,Printer,11025,31500,1,9%,28665,18%,Air
BR132,Cooper Valdez,Brazil,BR,Sao Paulo,Male,Latino,B2C,Office Equipment,Coffee Vender Machin,21867,59100,2,3%,114654,18%,Air
US595,Sebastian Fong,United States,US,Austin,Male,Asian,B2C,Home Appliance,waching machine,23880,79600,3,1%,236412,28%,Air
US596,Roman Munoz,United States,US,Austin,Male,Latino,B2C,Home Appliance,waching machine,20298,59700,3,15%,152235,28%,Air
US597,Charlotte Chang,United States,US,Chicago,Female,Asian,B2C,Office Equipment,Oven,5206,13700,3,2%,40278,18%,Air
US598,Xavier Davis,United States,US,Seattle,Male,Caucasian,B2B,Home Appliance,Mircowave,3968,12400,41,43%,289788,18%,Air
US599,Natalie Carter,United States,US,Austin,Female,Caucasian,B2C,Office Equipment,Telephone,630,2100,1,13%,1827,18%,Air
US600,Elena Richardson,United States,US,Columbus,Female,Caucasian,B2B,Home Appliance,Air Purifier,6183,22900,34,40%,467160,18%,Air
US601,Emilia Bailey,United States,US,Austin,Female,Caucasian,B2C,Office Equipment,Laptop,14720,73600,2,3%,142784,18%,Air
US602,Ryan Lu,United States,US,Columbus,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,693,3300,2,3%,6402,18%,Air
US603,Asher Huynh,United States,US,Phoenix,Male,Asian,B2C,Home Appliance,AC,25896,66400,2,13%,115536,28%,Air
BR133,Kinsley Martinez,Brazil,BR,Sao Paulo,Female,Latino,B2C,Home Appliance,Oven,5539,19100,1,5%,18145,18%,Air
US604,Paisley Bryant,United States,US,Chicago,Female,Black,B2C,Office Equipment,Oven,6045,15500,1,13%,13485,18%,Air
BR134,Joshua Ramirez,Brazil,BR,Sao Paulo,Male,Latino,B2B,Office Equipment,Printer,9165,23500,14,42%,190820,18%,Air
US605,Joshua Martin,United States,US,Phoenix,Male,Black,B2C,Office Equipment,Coffee Vender Machin,25665,88500,3,6%,249570,18%,Air
US606,Charles Moore,United States,US,Seattle,Male,Caucasian,B2B,Home Appliance,Vacuum Cleaner,1976,5200,33,50%,85800,18%,Air
CH205,Angel Do,China,CH,Beijing,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,2040,5100,1,14%,4386,18%,Air
US607,Maverick Medina,United States,US,Seattle,Male,Latino,B2C,Home Appliance,Vacuum Cleaner,1320,4000,1,13%,3480,18%,Air
US608,Isaac Han,United States,US,Phoenix,Male,Asian,B2C,Home Appliance,Dishwasher,18432,51200,1,4%,49152,18%,Air
CH206,Eliza Liang,China,CH,Beijing,Female,Asian,B2C,Office Equipment,Telephone,600,3000,1,5%,2850,18%,Air
CH207,Zoe Zhou,China,CH,Beijing,Female,Asian,B2C,Office Equipment,Mircowave,1071,5100,1,12%,4488,18%,Air
US609,Nathan Lee,United States,US,Columbus,Male,Asian,B2B,Home Appliance,TV,63104,197200,15,50%,1479000,18%,Air
BR135,Elijah Ramos,Brazil,BR,Rio de Janerio,Male,Latino,B2C,Office Equipment,Coffee Vender Machin,17115,48900,1,13%,42543,18%,Air
US610,Jaxson Coleman,United States,US,Miami,Male,Caucasian,B2C,Home Appliance,Mircowave,2992,8800,2,6%,16544,18%,Air
US611,Hailey Hong,United States,US,Chicago,Female,Asian,B2C,Office Equipment,Mircowave,1520,7600,2,4%,14592,18%,Air
CH208,Gabriella Zhu,China,CH,Chongqing,Female,Asian,B2C,Office Equipment,Coffee Vender Machin,23080,57700,1,3%,55969,18%,Air
US612,Aaron Maldonado,United States,US,Seattle,Male,Latino,B2B,Office Equipment,Telephone,651,3100,25,41%,45725,18%,Air
BR136,Samantha Vargas,Brazil,BR,Sao Paulo,Female,Latino,B2B,Home Appliance,Oven,7220,19000,26,38%,306280,18%,Air
US613,Nora Le,United States,US,Seattle,Female,Asian,B2C,Home Appliance,TV,9870,28200,2,15%,47940,18%,Air
US614,Alice Roberts,United States,US,Miami,Female,Caucasian,B2C,Office Equipment,Telephone,1110,3000,3,3%,8730,18%,Air
US615,Colton Garcia,United States,US,Miami,Male,Latino,B2B,Home Appliance,Dishwasher,10170,33900,25,36%,542400,18%,Air
US616,Stella Lai,United States,US,Miami,Female,Asian,B2B,Office Equipment,Oven,3060,8500,12,33%,68340,18%,Air
US617,Leonardo Luong,United States,US,Phoenix,Male,Asian,B2C,Office Equipment,Laptop,18044,69400,1,1%,68706,18%,Air
US618,Nicholas Wong,United States,US,Columbus,Male,Asian,B2C,Home Appliance,Air Purifier,9628,33200,3,4%,95616,18%,Air
US619,Jeremiah Castillo,United States,US,Columbus,Male,Latino,B2B,Home Appliance,AC,18108,50300,39,47%,1039701,28%,Air
CH209,Cooper Jiang,China,CH,Chongqing,Male,Asian,B2C,Home Appliance,Dishwasher,12705,38500,2,14%,66220,18%,Air
US620,Penelope Silva,United States,US,Columbus,Female,Latino,B2B,Office Equipment,Oven,2140,10700,37,32%,269212,18%,Air
US621,Jose Richardson,United States,US,Miami,Male,Caucasian,B2C,Office Equipment,Printer,15906,48200,1,4%,46272,18%,Air
US622,Eleanor Chau,United States,US,Phoenix,Female,Asian,B2B,Home Appliance,TV,50505,129500,23,42%,1727530,18%,Air
CH210,John Cho,China,CH,Chengdu,Male,Asian,B2C,Office Equipment,Mircowave,4384,13700,1,11%,12193,18%,Air
BR137,Julian Delgado,Brazil,BR,Rio de Janerio,Male,Latino,B2C,Home Appliance,Fridge,14685,44500,3,8%,122820,18%,Air
US623,Isabella Scott,United States,US,Phoenix,Female,Caucasian,B2B,Office Equipment,Laptop,18864,78600,44,37%,2178792,18%,Air
BR138,Parker Avila,Brazil,BR,Manaus,Male,Latino,B2C,Office Equipment,Mircowave,2048,6400,2,12%,11264,18%,Air
CH211,Luke Vu,China,CH,Shanghai,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,1715,4900,2,11%,8722,18%,Air
US624,Jameson Nelson,United States,US,Columbus,Male,Caucasian,B2C,Home Appliance,Dishwasher,14476,51700,2,4%,99264,18%,Air
US625,Adrian Fernandez,United States,US,Columbus,Male,Latino,B2B,Home Appliance,Mircowave,3234,14700,24,39%,215208,18%,Air
US626,Madison Hunter,United States,US,Columbus,Female,Caucasian,B2B,Home Appliance,AC,33552,93200,26,41%,1429688,28%,Air
US627,Jordan Phillips,United States,US,Columbus,Male,Black,B2C,Office Equipment,Laptop,20000,62500,3,12%,165000,18%,Air
CH212,Maya Chan,China,CH,Beijing,Female,Asian,B2C,Home Appliance,Fridge,19280,48200,3,0%,144600,18%,Air
US628,Wesley King,United States,US,Chicago,Male,Caucasian,B2C,Office Equipment,Oven,7272,20200,2,4%,38784,18%,Air
US629,Sofia Fernandez,United States,US,Phoenix,Female,Latino,B2C,Office Equipment,Laptop,7380,36900,2,2%,72324,18%,Air
US630,Maverick Figueroa,United States,US,Chicago,Male,Latino,B2C,Home Appliance,Fridge,6916,18200,2,4%,34944,18%,Air
CH213,Hannah Hoang,China,CH,Chengdu,Female,Asian,B2C,Home Appliance,Dishwasher,11585,33100,1,14%,28466,18%,Air
US631,Violet Garcia,United States,US,Austin,Female,Latino,B2C,Home Appliance,TV,38070,126900,2,8%,233496,18%,Air
US632,Aaliyah Mai,United States,US,Phoenix,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,1888,5900,1,8%,5428,18%,Air
CH214,Austin Vang,China,CH,Beijing,Male,Asian,B2C,Home Appliance,Dishwasher,13472,42100,2,10%,75780,18%,Air
CH215,Maria Sun,China,CH,Chengdu,Female,Asian,B2C,Home Appliance,Dishwasher,13858,53300,1,5%,50635,18%,Air
US633,Madelyn Scott,United States,US,Phoenix,Female,Caucasian,B2C,Office Equipment,Desktop,3366,10200,3,10%,27540,18%,Air
US634,Dylan Chin,United States,US,Miami,Male,Asian,B2C,Office Equipment,Oven,2680,6700,3,15%,17085,18%,Air
CH216,Emery Zhang,China,CH,Beijing,Female,Asian,B2C,Home Appliance,TV,16410,54700,3,11%,146049,18%,Air
US635,Riley Washington,United States,US,Phoenix,Female,Caucasian,B2C,Office Equipment,Telephone,1440,4800,3,13%,12528,18%,Air
US636,Raelynn Rios,United States,US,Columbus,Female,Latino,B2C,Home Appliance,TV,28941,87700,1,10%,78930,18%,Air
US637,Anthony Hong,United States,US,Columbus,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,1976,5200,2,0%,10400,18%,Air
BR139,Leo Herrera,Brazil,BR,Manaus,Male,Latino,B2C,Home Appliance,TV,51003,188900,3,0%,566700,18%,Air
US638,Robert Wright,United States,US,Chicago,Male,Caucasian,B2C,Office Equipment,Desktop,10218,26200,2,13%,45588,18%,Air
US639,Audrey Richardson,United States,US,Chicago,Female,Caucasian,B2C,Home Appliance,Mircowave,4321,14900,2,2%,29204,18%,Air
US640,Scarlett Kumar,United States,US,Columbus,Female,Asian,B2C,Home Appliance,Air Purifier,6716,29200,2,0%,58400,18%,Air
US641,Wesley Young,United States,US,Columbus,Male,Caucasian,B2C,Office Equipment,Laptop,7917,37700,1,14%,32422,18%,Air
CH217,Lillian Khan,China,CH,Chengdu,Female,Asian,B2C,Office Equipment,Telephone,966,4200,3,7%,11718,18%,Air
US642,Oliver Yang,United States,US,Miami,Male,Asian,B2C,Home Appliance,Mircowave,2414,7100,1,15%,6035,18%,Air
CH218,Lily Nguyen,China,CH,Chengdu,Female,Asian,B2C,Office Equipment,Mircowave,1120,5600,1,3%,5432,18%,Air
US643,Sofia Cheng,United States,US,Miami,Female,Asian,B2C,Office Equipment,Printer,8740,23000,1,4%,22080,18%,Air
IN1,Abhinay Yadav,India,IN,Mumbai,Male,Asian,B2B,Office Equipment,Telephone,1344,4200,42,34%,116424,18%,Road
IN2,Ajinkya Singh,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Laptop,21924,75600,3,14%,195048,18%,Road
IN3,Ashwin Yadav,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Laptop,10878,51800,1,1%,51282,18%,Road
IN4,Amey Singh,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Air Purifier,7660,38300,1,9%,34853,18%,Road
IN5,Bhushan Kumar,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,19030,86500,3,6%,243930,18%,Road
IN6,Chandrakant Sharma,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,13250,53000,3,6%,149460,18%,Road
IN7,Chaitanya Sharma,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,waching machine,17784,46800,3,4%,134784,28%,Road
IN8,Chinmay Sharma,India,IN,New Delhi,Male,Asian,B2B,Home Appliance,Mircowave,1300,5000,17,42%,49300,18%,Road
IN9,Gajanan Mishra,India,IN,Gurgaon,Male,Asian,B2B,Home Appliance,Oven,4836,18600,12,30%,156240,18%,Road
IN10,Gandharv Singh,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,Dishwasher,13224,34800,2,14%,59856,18%,Road
IN11,Harshal Singh,India,IN,Bangalore,Male,Asian,B2C,Office Equipment,Oven,2109,5700,3,0%,17100,18%,Train
IN12,Harshavardhan Tiwari,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Laptop,27750,75000,2,3%,145500,18%,Road
IN13,Lavnik Kumar,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Laptop,8554,32900,1,3%,31913,18%,Road
IN14,Mandar Mishra,India,IN,Noida,Male,Asian,B2C,Home Appliance,Air Purifier,5635,24500,1,14%,21070,18%,Road
IN15,Mirajkar Yadav,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Mircowave,3286,10600,2,1%,20988,18%,Road
IN16,Mayur Sharma,India,IN,New Delhi,Male,Asian,B2B,Home Appliance,TV,45279,167700,49,36%,5259072,18%,Road
IN17,Neeraj Yadav,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,AC,14688,45900,1,3%,44523,28%,Road
IN18,Neerav Tiwari,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Desktop,12606,38200,2,15%,64940,18%,Road
IN19,Nishant Yadav,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Telephone,441,2100,3,5%,5985,18%,Road
IN20,Nitin Sharma,India,IN,Gurgaon,Male,Asian,B2B,Home Appliance,Fridge,7704,21400,29,31%,428214,18%,Road
IN21,Nivant Sharma,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,Dishwasher,11186,32900,1,10%,29610,18%,Road
IN22,Pranay Sharma,India,IN,Pune,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,1296,4800,1,0%,4800,18%,Road
IN23,Punit Sharma,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,924,3300,2,5%,6270,18%,Road
IN24,Pratap Mishra,India,IN,Chennai,Male,Asian,B2B,Office Equipment,Oven,1738,7900,16,45%,69520,18%,Road
IN25,Prathamesh Kumar,India,IN,Mumbai,Male,Asian,B2B,Home Appliance,TV,8128,25400,22,35%,363220,18%,Train
IN26,Pushkar Mishra,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,Air Purifier,14858,43700,3,12%,115368,18%,Road
IN27,Prathit Singh,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Mircowave,2460,12300,1,3%,11931,18%,Road
IN28,Prahas Mishra,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Telephone,264,1100,2,7%,2046,18%,Road
IN29,Prajnan Sharma,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Fridge,9880,26000,2,5%,49400,18%,Road
IN30,Prithvij Yadav,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,waching machine,15575,44500,2,9%,80990,28%,Road
IN31,Praruj Mishra,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,waching machine,8880,24000,3,8%,66240,28%,Train
IN32,Prathu Yadav,India,IN,New Delhi,Male,Asian,B2B,Office Equipment,Coffee Vender Machin,11976,49900,37,46%,997002,18%,Road
IN33,Pruthviraj Tiwari,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,waching machine,17790,59300,2,14%,101996,28%,Road
IN34,Pushpraj Kumar,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Oven,3480,8700,3,14%,22446,18%,Road
IN35,Rujul Sharma,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Telephone,840,4000,3,5%,11400,18%,Air
IN36,Qayumnoor Mohd,India,IN,Mumbai,Male,Asian,B2B,Office Equipment,Oven,2088,5800,40,46%,125280,18%,Train
IN37,Mohdnajim,India,IN,Pune,Male,Asian,B2C,Home Appliance,Oven,4228,15100,1,15%,12835,18%,Road
IN38,Farizuddin Mohd,India,IN,New Delhi,Male,Asian,B2B,Home Appliance,TV,65175,197500,36,40%,4266000,18%,Road
IN39,Haasim Meer,India,IN,Gurgaon,Male,Asian,B2B,Home Appliance,TV,22264,96800,20,48%,1006720,18%,Road
IN40,Aaftab Mirza,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,AC,21632,67600,1,8%,62192,28%,Road
IN41,Ghaalib Faruqui,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,AC,49810,146500,1,1%,145035,28%,Train
IN42,Adib Khan,India,IN,Bangalore,Male,Asian,B2B,Home Appliance,Mircowave,5476,14800,22,31%,224664,18%,Road
